scratch_path	bytes	sha256	retention	gallery_destination
plots/seedless/faithful_auto_lp_seedless_run_1.png	254138	8f4355b71bfd88a528139ef4694b51a50d718fb48458fdb4b7e8a31987ef0d5d	campaign-evidence-external	-
plots/seedless/faithful_auto_lp_seedless_run_2.png	254138	8f4355b71bfd88a528139ef4694b51a50d718fb48458fdb4b7e8a31987ef0d5d	campaign-evidence-external	-
plots/seedless/faithful_auto_lp_seedless_run_3.png	254138	8f4355b71bfd88a528139ef4694b51a50d718fb48458fdb4b7e8a31987ef0d5d	campaign-evidence-external	-
plots/seedless/faithful_auto_lp_seedless_run_4.png	254138	8f4355b71bfd88a528139ef4694b51a50d718fb48458fdb4b7e8a31987ef0d5d	campaign-evidence-external	-
plots/seedless/faithful_auto_lp_seedless_run_5.png	254138	8f4355b71bfd88a528139ef4694b51a50d718fb48458fdb4b7e8a31987ef0d5d	campaign-evidence-external	-
proof/NARRATED_REVIEW_LEDGER.md	2655	7be229e2af80876fa3bdf4bc663fa1ad2af767377c0cabf470e4af273bb5f783	campaign-evidence-external	-
proof/faithful_auto_lp_contact_sheet.png	1780177	89c93dbf708d894eb55e786e165de4b6deababc754f656dc902420597ccfd44d	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/contact-sheet.png
proof/faithful_auto_lp_cove_take2_alignment.json	8867	02ba17bdfe1bc0c2209910772946f10bfb2427484a41d70a4b47db0303503189	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/narration-alignment.json
proof/faithful_auto_lp_cove_take2_loudnorm_pass1.log	1287	f3c0f45b82fc6fb37a7ea89a8e604382d402d79c87359f1ee34bb3ad05c60090	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/narration-loudnorm-pass1.log
proof/faithful_auto_lp_cove_take2_loudnorm_pass2.log	1530	9e1227f1ace704c60b78b7524e95ad7c8201f7089e27ae1c4e8cdaaa16057ad5	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/narration-loudnorm-pass2.log
proof/fit-result-01.rds	14131	f5dd1acf63485f46fa1e9e6a0dd8eb865d212dd4c9e73d253b73fefe816abda7	campaign-evidence-external	-
proof/installed-help-npregbw.txt	122904	4b3604b279ff8f84b7873f213dbe614aca61cc726168765b61c6a68d7cbebda3	campaign-evidence-external	-
proof/mobile_video_harness.html	1166	d9b1a9d53201728780bc1e26824f641554a4fd457508a7f3a10f5afd38803598	campaign-evidence-external	-
proof/nomad-true-result.rds	2536	8ef0057c57e868f972dfd2f201230d714b59979f94be119398e11b1fa3b4c2dc	campaign-evidence-external	-
proof/plot-b99-sentinel.rds	11419	9401ae12f6878bd190b1fbae29ad7e33d7b673085e6d96e203ab67c52baa293f	campaign-evidence-external	-
proof/plot-b9999-verified.rds	11255	53414393f73fffcec79fc8f0226aafd21c8076ec48726ab45195f0d17df58520	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/installed-result.rds
proof/repetition-summary.csv	514	402762b02e8654f6f31386faee2edb3ad2ea50e1383e9806487dab77710a8080	canonical-copy-in-gallery	video-production/episodes/old_faithful_automatic_local_polynomial/proof/runtime-summary.csv
proof/repetitions/fit-result-1.rds	14131	6691f6297523f1095124f952adfae1fef3a280fc1441f7249d99eeddd137f8f1	campaign-evidence-external	-
proof/repetitions/fit-result-2.rds	14128	7b2b22b47a0da3f305f22c7546201049cd912909fb91faf4e1c5a37c415c0cc0	campaign-evidence-external	-
proof/repetitions/fit-result-3.rds	14132	066400cabc217e62f57b8cad441e6f57feecea009df3091553372c83fd34b1d9	campaign-evidence-external	-
proof/repetitions/fit-result-4.rds	14130	f5b14161cc4ff6511a4fcfd93bee893d7727b87cf0f9293b6c4324af84585abd	campaign-evidence-external	-
proof/repetitions/fit-result-5.rds	14132	993cb62a384c61b2f486c7d331cc271f1ceccd040a403fa60c009d4a3be52b22	campaign-evidence-external	-
proof/repetitions/plot-result-1.rds	11263	e593e209308a98d1c8cd9f28eb915c2218b449fae9095e9d4dcfacb52c857f3d	campaign-evidence-external	-
proof/repetitions/plot-result-2.rds	11254	66d4b3343bb573266f6c339f2a1949c2a5eba29a52e34764ca0000277ac8a9c7	campaign-evidence-external	-
