scratch_path	bytes	sha256	retention	gallery_destination
frames/source/faithful_udens_01_result.svg	115332	de6e9e18414ea3bda2c4134d41b3cdad81df7c14d7cfe6357f433c15bd142b1a	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/frames/source/faithful_udens_01_result.svg
frames/source/faithful_udens_02_rstudio.svg	477780	b7a48914d544a026c09252f06d348eecf94de656b40c2d39c5a5cd3110088025	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/frames/source/faithful_udens_02_rstudio.svg
frames/source/faithful_udens_03_data.svg	2479	ad4e5b413efbe8ea7716fcdaa57fd4f5d47d628c1cddcee604f862a6fdb714e6	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/frames/source/faithful_udens_03_data.svg
frames/source/faithful_udens_04_fit.svg	2695	91065ad39f9cfef92c381f1c1600951cac1480280cafc9ddd3253840093065f2	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/frames/source/faithful_udens_04_fit.svg
frames/source/faithful_udens_05_viewer.svg	116424	b003b1301d60c9a5c6dab9335af6750e85fe62bfbbac92cebb80398da1583e91	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/frames/source/faithful_udens_05_viewer.svg
frames/source/faithful_udens_06_return.svg	477759	48cc2f5c8c829376e24addeff7e84fcd2169674d4bf662582436fb2390d67eed	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/frames/source/faithful_udens_06_return.svg
frames/source/faithful_udens_07_outro.svg	116001	ac6dece33f48aaa4389eb2c7b93912641514535f1b3a82f14c653141202cf95a	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/frames/source/faithful_udens_07_outro.svg
frames/source/faithful_udist_01_result.svg	113451	c00d612364029b1c4a9eb5b4ed757ac91ce2c385777f1006ed1fb2ed0fc23ff4	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/frames/source/faithful_udist_01_result.svg
frames/source/faithful_udist_02_rstudio.svg	594709	e550dc0bde01ebcd99e20177bce70241a1c87f77ec89f0bf37ae740d62395b42	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/frames/source/faithful_udist_02_rstudio.svg
frames/source/faithful_udist_03_data.svg	2479	d8661daa5e63ccf7319b035ce8ea0877acc225809dfa15456b37de7d1d995dd6	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/frames/source/faithful_udist_03_data.svg
